,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24
GENE0186,5.563446312080904,6.275374604239181,4.378398176894258,5.238212180689604,5.630377926466013,4.76425494215978,6.722521726696323,4.682398584083753,7.281105922097798,6.565437953639712,5.257268327948653,5.4136016598088945,5.96551201137498,6.962565204059309,5.900925350203922,7.073846518211439,5.962340897629899,6.681790522423027,7.566349511172064,6.212020856332926,4.818505597593468,5.7658409019141095,8.105703986391708,5.416496314581471
GENE0187,3.9620672187946497,4.932356891091544,5.7150731110535915,6.506780776262429,7.231387667255087,5.081444447475464,7.435602902678943,6.763680459136172,7.139213988793246,7.057022481452168,5.555080509535138,7.954725235033563,7.4182961745801865,6.08080946793378,7.52693921836402,8.874871255193922,7.078693970020826,3.8796080639198705,4.216639155159782,6.3202969805944225,5.008276198825914,5.205728646426879,6.2684229449511575,5.597651165702483
GENE0188,6.95301523025109,7.0917523611231825,4.878469191649245,6.321962335171371,5.467266550412201,6.805542427536227,5.772859013722061,7.037137696829943,5.925768088400624,7.736572781951542,6.295642666366866,4.3208772623814715,6.623254222474154,5.67031302559289,3.774711547629334,5.642504409929723,6.607805140140038,6.854510160552228,6.733877023602349,5.978882698896126,5.593087848989553,5.004130187905286,6.924909263931855,6.7727935382580045
GENE0189,5.350976569756939,7.622650203484427,6.9989559217447095,7.01321842127983,5.977212583941434,8.211712746776994,5.110303604995505,3.6591510701935097,7.0024060074185055,7.062821428618102,6.940430102124736,7.370768031137562,7.277664786208987,7.335292221142489,6.440321502222419,6.4410713221470886,6.170506775273837,7.198839084898463,5.251048973976123,5.862895281596113,4.851826121987113,6.726275694969769,7.817379890674191,5.115067127514361
GENE0190,4.204402304719421,5.940880519451356,6.350197573574326,5.831851338007065,4.685385126672737,7.217015890846981,6.374136301189185,7.987129307233079,7.074219199559511,5.07697613143156,6.531780608953126,6.657330550135755,7.799238854540803,5.370990385224363,4.629622888512127,6.039551006855711,5.786067500558452,5.756844365477015,6.370143352112761,2.913604189528278,4.757908990197507,6.138368380988003,5.910008149469738,8.20419503389464
GENE0191,6.0130252224089435,4.509518780774,5.236788152315926,7.091952000395819,5.721877873434201,3.763390372555402,6.733366289823946,7.261122035990984,5.8825120634491626,5.397156766451777,6.936353298746443,3.8080237581759344,6.833084498385661,6.044947119324741,6.9724551187232455,4.755763305526124,5.936265870423911,7.070753102763038,6.604208438481042,3.2565140995967994,6.939046032004251,7.1728577814337235,6.464940887763289,6.078386684296157
GENE0192,7.1066118818934,6.137149784482685,4.044820878056322,5.192364427800916,7.702953871445372,5.740791654321912,6.255984159275549,4.163575691443019,6.595871658932001,6.664160684515308,8.514809725946852,6.887545248538006,7.064165021626517,3.999066686219387,5.386212239597507,8.328945231208232,6.995609711475765,6.532203697825665,8.013171006284049,5.07802617633504,6.425848088093751,6.542881744623897,5.859293268366727,4.4412490279227415
GENE0193,7.649477330873154,6.108557573440448,6.494161910922455,5.249007256494488,5.20838245868127,5.636982167367555,5.75088980778177,7.234132798498525,6.425622866719754,4.913402399290997,4.348742463300716,7.033551038230967,7.150361505093011,5.66477760175281,5.309648275463503,6.059963891914176,6.065345730643413,6.30923922814261,7.177048119250841,7.088198027439028,6.95495599711391,4.883125365404892,6.580272792390477,6.3697785548791614
GENE0194,4.59285848808023,5.5893091373681285,6.5468003515080415,4.442961019423172,5.347227569493037,6.103212450769435,5.5371245526162465,7.189537689640344,6.813445998070744,4.562713079178228,5.052209200420824,7.256004972080648,6.6273955600862715,2.828015934050596,7.568371184373777,6.016527685759719,5.959036265093068,5.02646367908636,7.389292244991381,6.572176607647214,5.851102757992841,2.98502147226586,5.463390042733253,4.802236683086211
GENE0195,5.569501211620862,5.025941070672063,6.880056204379429,7.703441055095343,5.919101557618497,4.726909016618513,5.6073664675037085,5.514792639836716,7.732309240530924,6.046465878325787,7.595674909650228,4.44223533512282,6.00336362256991,4.85583472134756,5.861716247568861,6.5526603487401545,4.343242496157197,5.399096420107543,5.789788422027374,6.203854643301127,4.294450253771819,6.450494133671112,6.48911274623027,7.0939738246999635
GENE0196,4.2476828768296375,5.647299193899524,5.97892930386917,6.206564615870255,6.075022157345173,5.385926085469072,6.108045489495549,9.146531902607492,6.623664477485453,4.29741303585159,7.6714403414014924,7.821754410313319,6.910276838567168,7.423893841491022,8.57055195320193,6.314267519268732,7.164856286737037,7.674281727806861,5.154537441204306,7.6582191846002665,6.221171358875195,7.064419584047958,7.012436031866464,5.259087000959003
GENE0197,7.500392671163615,5.523309292725097,6.30553493611229,6.916001346199919,6.630074893075889,5.376841809777702,4.590357275698563,5.091972778729407,6.79553615423327,6.590301256625676,5.782912334676289,5.745938587884254,5.6591659829793155,4.800331540075518,7.007784858346433,4.783552780891967,6.13636228347249,7.400255983509385,5.960241498466428,7.7415777871916545,4.825124099794707,4.539247203609473,3.467770166035874,6.830863216803297
GENE0198,3.8314630622267853,7.748777000153431,7.9070138594445964,6.293427836478611,5.110024746613638,3.9578558003934226,6.438741547805644,5.981679416066941,6.256470354695023,6.589374602612319,4.796247262280039,5.760173613016529,6.166121568448109,8.507169116283194,6.8628724991841015,6.164514800887597,4.885793070390758,7.407203367187451,7.861381765948022,4.343036421467117,3.9683516875580698,6.0673263672812645,5.789228631627735,7.560294945229876
GENE0199,4.757637143940045,4.9611132957398985,4.318873979998855,4.898320170079278,6.179200092010247,4.325814458287562,9.561149327401777,3.2280909073685997,5.399019335889152,6.253850413742134,7.409077370375374,4.881178325938473,3.9691846941384505,4.869032537833308,8.016530700290662,3.7527381164796627,7.14842449780448,6.313619407096444,6.4396575345694345,7.3191033904556075,5.178775690992322,7.075327131902015,6.1734866715930385,4.553277921242403
GENE0200,5.897135355943122,5.952119571058723,3.3038247562510703,4.9209602872458245,6.535508167546823,6.160683975243302,7.155937258357763,7.415070327931208,5.0177847965914895,5.188228331454203,4.267632520668658,6.560856428867351,5.398172735359138,7.2833662388765115,7.140794383901793,6.540918341137204,5.515385297220592,7.20173146992451,5.997311958170248,6.2640176566763754,3.8715032907836107,6.416828210826601,6.047428284006554,5.872891896239493
GENE0201,5.354394324287861,4.300800044240368,5.933840106719727,3.6152660761293895,5.7427245427484,5.375161947067431,7.440469885749386,8.056320836180856,4.323137352697199,6.859922626827891,5.263485818496873,5.473247556659696,5.45377887947941,7.425326319206292,5.869153395914701,6.4603272887995775,4.157621319007829,4.735521917467291,5.385768998126104,5.99757347816931,6.7351723277585,5.352012842670026,7.5379673987181075,5.694188857356973
GENE0202,5.236335401069552,6.944330641432524,6.775421184247876,4.019263774444171,7.740583799838775,5.3964079881028395,5.755637291103328,5.0261765573379655,5.519832615097311,4.104142420905181,6.315676729907849,5.291389181507719,5.645197908810288,7.070631980503706,6.484821589483887,5.978294903367753,8.146829080946487,4.694268762411763,6.054839418385473,7.378976055132368,7.658714245771023,4.353469104707773,5.173818011780787,7.233665906907187
GENE0203,5.468879501575167,6.045896514024146,5.449182476872787,5.969694597463769,2.178364960977012,5.5634549067678565,5.920177206791829,5.494272916255634,6.118186575371193,4.535889302637804,6.296860886571039,7.813414530259627,7.420881464199573,6.773976599299948,6.287927145427726,5.215891564753512,5.454795290112903,6.950358418691958,5.8403735976566695,8.324525939086604,4.077747698843272,5.7697336269107105,5.382423304236286,6.852752285715594
GENE0204,7.08796406026054,4.583750192450218,4.524069695562587,5.148936335528574,6.604069699598303,6.480393963646346,4.205704531010583,6.323163183761096,6.174177873571656,5.935373536378225,6.647462924598881,6.24998984182402,6.088983992390144,7.282990368301936,7.681353471634966,5.549011688117761,5.929904239951266,6.739218601295409,5.792633510609606,6.765783663593196,6.142275640099441,6.853891988093415,6.738229096793013,5.907578179876998
GENE0205,6.986421022058598,6.783289965698079,8.55055061362978,3.9799624513425336,6.732681956094165,7.147274457582174,8.450105486863984,5.433648377800242,6.12222563401547,5.493336161091679,7.955200391186354,5.15335930424324,5.461141917905116,4.399496275581372,2.9254783217341873,6.007488727483105,5.887568937688788,5.746123503309387,6.6714013740139855,6.845801162904177,5.244579299924135,6.068906355968571,5.871778926667507,6.0037533362776205
GENE0206,7.643765990146746,6.453754775104019,7.139783020980074,5.773496191537599,4.749134919381691,7.179107682272302,6.803853081827206,5.477539073721272,5.8002229912125065,6.601776137954518,6.398250552279745,5.861061185417673,4.796369354992757,8.101442222056253,5.991280425167872,7.264564040197841,3.3053958072899237,4.641643132202959,7.213404075485158,5.795536423818945,7.15937682928641,5.350346984522392,5.854434725496842,5.163737380287461
GENE0207,7.076023536583437,5.634666214041158,6.914258578289332,7.658902027174367,5.778322657629959,5.897836493468349,5.4323777517016465,8.183754908430902,5.881644952973417,5.741304391302255,4.776125013528044,5.389159341277549,5.514916962669765,7.205279793758644,5.671143954099487,5.604699061481076,6.841592155983365,6.031506448950063,4.805369848328881,7.70742789638385,5.393054022930789,6.312379191565773,6.493423950850512,3.5766867821820156
GENE0208,5.640912570622954,5.351612377117398,4.693673405355817,5.866892379914605,6.127303728068619,6.592597200521778,6.121411295130753,5.946700887687468,7.760649468378085,5.61436620082331,4.15277584750281,5.10468759584979,7.237145825546747,5.777557775544897,5.034699272971521,6.793095585605038,7.714389966550081,5.795922000005785,6.715505332831053,7.624882798290174,8.294019461465588,6.62568305038042,5.950157028643442,5.9363769669965425
GENE0209,3.6101883158746526,4.601058060626606,6.558859272067799,8.890155836456161,5.383500128940155,5.7627787034803815,6.467244623060952,7.734779655199003,5.095205082781679,5.518991760340607,6.037325332283116,6.179981342186991,6.245604158617715,6.451883456708931,6.674083237277123,6.408524460512229,6.04094361709509,4.528178285016245,4.612926511538914,5.2266392340253525,7.294180027059265,7.6116488949609895,4.575188602206868,7.092557661342005
GENE0210,4.3229175165995075,6.732331562206737,5.56718141621307,3.7040846939413594,4.945402919227409,5.409085771142571,6.544907571445742,6.010383713072449,5.926945244905575,5.747157210013999,7.148794802580353,4.955432707131218,6.636685880899588,8.690331297342674,6.64985114574768,6.610535580587328,5.327124578620258,8.295499977103601,5.175051906744567,5.956992722140552,3.6466005525625396,5.325544475616147,6.874819167786924,5.892620751934905
GENE0211,7.1946335754551765,6.264982825626432,6.578582335531449,7.134632232249258,4.2946353764399054,6.961092915492197,5.6241862157334825,5.501410024577243,4.845685221505142,6.526910549246193,6.175518513997704,6.957037832503385,4.329679538721193,7.185225455406261,6.586522855897281,5.051764513247661,7.128493266823075,6.451113730675679,4.613578731444827,6.204560473529617,3.2345342250298916,6.761483217764352,5.277064117263022,4.178062353081478
GENE0212,3.405084488836744,6.33756258743219,5.856379872092952,5.6370222634006835,6.275020573340446,6.012779531934066,6.812565819316349,5.986372823446509,5.478373431945975,5.4976922922395515,6.236481240343011,6.508152244057677,5.347229011369877,5.470883382056245,6.291717957779279,6.3572859367512375,4.971137786945145,4.599136108705948,6.058323860244093,6.524599596671968,6.300734838399478,4.464504922634025,6.366821083724302,6.949411790408881
GENE0213,5.526780661925615,5.277383735769426,7.294884460186999,7.173615194452883,4.968831644569272,6.218097720158956,4.800001303600243,6.47640175491496,5.469140216559909,4.911070328160358,4.431066263232923,7.369733701096547,5.48616195377782,9.486881116196258,7.56518798867792,7.430392647806128,3.753499350577126,5.862341319536709,3.6967466275983134,6.521727780223426,5.939089575497894,7.6362469232309005,4.845636724186128,6.516764230779343
GENE0214,6.042056395695042,5.970649098837594,6.866151668707806,6.537273422144829,6.95908280036006,6.596920615868377,6.4076083189053765,5.1816540434695835,5.660217128235844,4.856098355290098,5.671344851332,6.490781171278313,4.427045097110725,6.872732185339257,5.71107377259626,5.84488265751008,5.979143724242319,6.1934716496506415,3.310729961463247,5.8900000139618305,5.2319904833257125,5.7118374962373535,6.839749818397524,5.45311026635822
GENE0215,5.150440797261551,6.343604387193028,4.701884072577378,7.313069058337057,8.138101978784992,4.479479266752015,6.68630372284801,7.6459795995121,5.480433023506266,5.3531811226272525,5.336461848702864,7.359690037882732,7.461820157246296,5.714474972655564,7.671730720233383,4.674822861166019,6.561523303852556,5.047853484035495,6.1818851671829735,5.613080021031708,4.847498072754625,6.367128300068529,4.66554788446574,6.791495772008208
GENE0216,6.807445785690904,6.125078312128128,5.666176041000632,6.798080250124808,6.896473704087696,5.465175176909773,6.193952766301034,5.555073979241498,6.50592533359089,5.1881006287168825,6.227194842146731,5.885169341074857,6.979619481290094,5.401328799664623,6.298074000477936,5.534555929465688,4.317293252005914,5.71985326370806,6.6928581730654795,6.728064588480382,5.318178805399345,7.080786828942149,7.399612763295669,4.981128059353241
GENE0217,6.147620242171249,7.170702304733656,7.432778223437445,6.233015667552387,7.223052241099977,7.43480675311122,6.629343880136403,5.697576002659162,6.409131851079213,5.261888650050917,5.321506821597712,4.307907113138,6.966108463704106,7.1650630406198035,3.9238454468195965,5.47834438661851,5.331709911885347,6.5652508571895005,5.988878533713566,6.711707167234478,6.028260818646385,6.294255488506146,6.049000990960381,7.288108084175102
GENE0218,4.916314534008248,5.171587392670133,5.042607664526839,6.485656653961872,4.205414594785169,3.8727953135479214,6.752453925024291,4.479980074144181,5.0113643815608135,4.499250262974115,5.209112325440107,9.220776447333668,5.628711019772262,5.9741521777909234,4.881053879588586,5.869871188594554,7.0711320817799255,6.112646780297026,8.20504509657233,5.150872922825999,3.637334204988493,6.442520209061742,6.460960645051384,6.073864261376558
